321	LHL	0.6892324167960002	H	311	LHL	0.0	2	2	H	M	221	HML	0.0	3	3	L	L	221	HLL	0.0	3	3	L	
321	LMH	0.5446508221440001	H	320	LM0	0.0	1	1	H	M	311	LHM	0.0	2	2	M	L	221	MLH	0.0	3	3	L	
321	LMM	0.4887642950190001	H	311	LHM	0.0	2	2	M	M	311	LMM	0.0	2	2	M	L	221	MLM	0.0	3	3	L	
321	LML	0.33034303823400013	H	311	LHL	0.0	2	2	M	M	311	LML	0.0	2	2	M	L	221	MLL	0.0	3	3	L	
321	LLH	0.4223906684910001	H	320	LL0	0.0	1	1	H	M	221	MLH	0.0	3	3	L	L	221	LLH	0.0	3	3	L	
321	LLM	0.36674013964500013	H	320	LL0	0.0	1	1	M	M	221	MLM	0.0	3	3	L	L	221	LLM	0.0	3	3	L	
321	LLL	0.2693700959400001	H	311	LHL	0.0	2	2	L	M	221	MLL	0.0	3	3	L	L	221	LLL	0.0	3	3	L	
222	HHH	3.8623101395340003	H	221	HHH	0.0	2	2	H	M	221	HHH	1.0	2	2	H	L	221	HHH	1.0	2	2	H	
222	HHM	2.3690991281100002	H	221	HMH	0.0	2	2	H	M	221	HHM	0.0	2	2	M	L	221	HMH	1.0	2	2	H	
222	HHL	2.005700320305	H	221	HLH	0.0	2	2	H	M	221	HHM	0.0	2	2	L	L	221	HHL	0.0	2	2	L	
222	HMM	1.980269987982	H	221	MMH	0.0	2	2	H	M	221	HMM	0.0	2	2	M	L	221	MMH	1.0	2	2	H	
222	HML	0.7230857176620002	H	221	MLH	0.0	2	2	H	M	221	HLM	0.0	2	2	M	L	221	HML	0.0	2	2	L	
222	HLL	0.5576829080130001	H	221	LLH	0.0	2	2	H	M	221	HLM	0.0	2	2	L	L	221	HLL	0.0	2	2	L	
222	MMM	1.9582758971160004	H	221	MMH	0.0	2	2	M	M	221	MMM	0.0	2	2	M	L	221	MMM	1.0	2	2	M	
222	MML	0.5697911973600001	H	221	MLH	0.0	2	2	M	M	221	MLM	0.0	2	2	M	L	221	MML	0.0	2	2	L	
222	MLL	0.24827493319200009	H	221	LLH	0.0	2	2	M	M	221	LLM	0.0	2	2	M	L	221	MLL	0.0	2	2	L	
