2110	12	31	31	5	2.8125	10	2100	12	31	5	5	0.0	1	1	31	1	1110	31	31	13	5	1.0	2	2	12	
2110	12	31	22	5	2.5	10	2100	12	22	5	5	0.0	1	1	31	1	1110	31	22	13	5	1.0	2	2	12	
2110	12	31	13	5	2.1875	10	2100	12	13	5	5	0.0	1	1	31	1	1110	31	13	13	5	1.0	2	2	12	
2110	12	31	4	5	1.375	10	2100	12	4	5	5	0.0	1	1	31	1	1110	31	13	4	5	1.0	2	2	12	
2110	12	22	22	5	2.4375	10	2100	12	22	5	5	0.0	1	1	22	1	1110	22	22	13	5	1.0	2	2	12	
2110	12	22	13	5	2.125	10	2100	12	13	5	5	0.0	1	1	22	1	1110	22	13	13	5	1.0	2	2	12	
2110	12	22	4	5	1.3125	10	2100	12	4	5	5	0.0	1	1	22	1	1110	22	13	4	5	1.0	2	2	12	
2110	12	13	13	5	2.0625	10	1110	22	13	13	5	0.0	2	2	12	1	1110	13	13	13	5	1.0	2	2	12	
2110	12	13	4	5	1.1875	10	1110	22	13	4	5	0.0	2	2	12	1	1110	13	13	4	5	1.0	2	2	12	
2110	12	4	4	5	0.5625	10	1110	22	4	4	5	0.0	2	2	12	1	2100	12	4	5	5	0.0	1	1	4	
2110	3	40	40	5	1.5625	10	2100	3	40	5	5	0.0	1	1	40	1	1110	40	40	4	5	0.0	2	2	3	
2110	3	40	31	5	1.25	10	2100	3	31	5	5	0.0	1	1	40	1	1110	40	31	4	5	0.0	2	2	3	
2110	3	40	22	5	0.9375	10	2100	3	22	5	5	0.0	1	1	40	1	1110	40	22	4	5	0.0	2	2	3	
2110	3	40	13	5	0.625	10	2100	3	13	5	5	0.0	1	1	40	1	1110	40	13	4	5	0.0	2	2	3	
2110	3	40	4	5	0.3125	10	2100	3	4	5	5	0.0	1	1	40	1	1110	40	4	4	5	0.0	2	2	3	
2110	3	31	31	5	1.1875	10	2100	3	31	5	5	0.0	1	1	31	1	1110	31	31	4	5	0.0	2	2	3	
2110	3	31	22	5	0.875	10	2100	3	22	5	5	0.0	1	1	31	1	1110	31	22	4	5	0.0	2	2	3	
2110	3	31	13	5	0.5625	10	2100	3	13	5	5	0.0	1	1	31	1	1110	31	13	4	5	0.0	2	2	3	
